標準地番号（都道府県市区町村コード）,標準地番号（用途）,標準地番号（連番）,全国主要地点,連番（県単位）,都道府県名,市郡名,区町村名,地名,住居表示,所在並びに地番,当年価格,前年価格,対前年変動率（％）,地積,地積・内私道分,形状区分,（比率）間口,（比率）奥行,利用区分,構造,（階層）地上,（階層）地下,前面道路区分,前面道路の方位区分,前面道路の幅員,前面道路の駅前区分,前面道路の舗装状況,側道方位区分,側道区分,給排水状況（ガス）,給排水状況（水道）,給排水状況（下水道）,最寄り駅名,交通施設との近接区分,最寄り駅迄の道路距離,法規制・用途区分,法規制・高度地区,法規制・防火・準防火,法規制・建蔽率,法規制・容積率,法規制・森林法,法規制・公園法,予備,区域区分,連番（全体）,対象年（和暦）,共通地点区分,半年前番号（都道府県市区町村コード）,半年前番号（用途）,半年前番号（連番）,半年前価格,対半年前変動率（％）,利用の現況,周辺の土地の利用の現況,予備
13221,00,009,0,2363,"東京都　　","清瀬市　　　　　　　","　　　　　　　　　　","清瀬　　　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","中清戸５丁目８３番１７４　　　　　　　　　　　　　　　　　　",0000169000,0000171000,      -1.2,0000000104,0000000000,3,010,012,1,4,02,0,40,3,0050,0,1,0,0,1,1,1,"清瀬　　　　　　　　　　　　　　　　　　",0,01800,11,0,2,5,010,0,00,"  ",1,09693,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","小規模一般住宅が建ち並ぶ郊外の閑静な住宅地域　　　　　　　　　　","                                                                   "
13221,00,010,0,2364,"東京都　　","清瀬市　　　　　　　","　　　　　　　　　　","清瀬　　　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","中清戸４丁目９３１番２３　　　　　　　　　　　　　　　　　　",0000165000,0000167000,      -1.2,0000000115,0000000000,3,012,010,1,4,02,0,31,8,0060,0,1,0,0,1,1,1,"清瀬　　　　　　　　　　　　　　　　　　",0,01700,11,0,2,5,010,0,00,"  ",1,09694,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","小規模一般住宅のほか農地も多い住宅地域　　　　　　　　　　　　　","                                                                   "
13221,00,011,0,2365,"東京都　　","清瀬市　　　　　　　","　　　　　　　　　　","清瀬　　　　　　　　","松山１－３６－３　　　　　　　　　　　　　　　　　　　　　　　　","松山１丁目１００９番３８　　　　　　　　　　　　　　　　　　",0000240000,0000242000,      -0.8,0000000164,0000000000,3,010,012,1,6,02,0,40,5,0040,0,1,0,0,1,1,1,"清瀬　　　　　　　　　　　　　　　　　　",0,00500,13,0,2,6,020,0,00,"  ",1,09695,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中規模一般住宅、アパート等が混在する住宅地域　　　　　　　　　　","                                                                   "
13221,00,012,0,2366,"東京都　　","清瀬市　　　　　　　","　　　　　　　　　　","清瀬　　　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","下清戸５丁目８６９番７　　　　　　　　　　　　　　　　　　　",0000137000,0000138000,      -0.7,0000000100,0000000000,3,010,020,1,4,02,0,31,4,0060,0,1,0,0,1,1,1,"清瀬　　　　　　　　　　　　　　　　　　",0,02800,11,0,2,5,010,0,00,"  ",1,09696,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","一般住宅のほか農地等の空地も多い住宅地域　　　　　　　　　　　　","                                                                   "
13221,00,013,0,2367,"東京都　　","清瀬市　　　　　　　","　　　　　　　　　　","清瀬　　　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","中清戸２丁目６８５番２　　　　　　　　　　　　　　　　　　　",0000200000,0000201000,      -0.5,0000000158,0000000000,1,010,010,1,6,02,0,21,5,0120,0,1,8,1,1,1,1,"清瀬　　　　　　　　　　　　　　　　　　",0,01200,14,0,2,6,020,0,00,"  ",1,09697,03,0,00000,00,000,0000000000,       0.0,"共同住宅　　　　　　　　　　　　　　","住宅、アパートが混在する街道沿いの住宅地域　　　　　　　　　　　","                                                                   "
13221,00,014,0,2368,"東京都　　","清瀬市　　　　　　　","　　　　　　　　　　","清瀬　　　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","中里１丁目７２１番３３　　　　　　　　　　　　　　　　　　　",0000190000,0000191000,      -0.5,0000000113,0000000000,3,010,012,1,4,02,0,31,1,0050,0,1,0,0,1,1,1,"清瀬　　　　　　　　　　　　　　　　　　",0,01100,11,0,2,5,010,0,00,"  ",1,09698,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中小規模の一般住宅が建ち並ぶ住宅地域　　　　　　　　　　　　　　","                                                                   "
13221,00,015,0,2369,"東京都　　","清瀬市　　　　　　　","　　　　　　　　　　","清瀬　　　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","中里６丁目５２８番２１　　　　　　　　　　　　　　　　　　　",0000160000,0000161000,      -0.6,0000000129,0000000000,1,010,010,1,4,02,0,31,5,0050,0,1,0,0,1,1,1,"清瀬　　　　　　　　　　　　　　　　　　",0,02300,11,0,2,5,010,0,00,"  ",1,09699,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中小規模一般住宅の建ち並ぶ住宅地域　　　　　　　　　　　　　　　","                                                                   "
13221,05,001,1,2370,"東京都　　","清瀬市　　　　　　　","　　　　　　　　　　","清瀬　　　　　　　　","松山１－１１－１２　　　　　　　　　　　　　　　　　　　　　　　","松山１丁目９９７番４　　　　　　　　　　　　　　　　　　　　",0000423000,0000430000,      -1.6,0000000389,0000000000,5,010,012,1,1,05,1,31,5,0060,0,1,0,0,1,1,1,"清瀬　　　　　　　　　　　　　　　　　　",0,00080,05,0,1,8,040,0,00,"  ",1,09700,03,1,13221,05,002,0000425000,      -0.5,"店舗兼事務所　　　　　　　　　　　　","小売店舗、飲食店舗の多い駅前商業地域　　　　　　　　　　　　　　","                                                                   "
13221,05,002,0,2371,"東京都　　","清瀬市　　　　　　　","　　　　　　　　　　","清瀬　　　　　　　　","松山１－１２－１５　　　　　　　　　　　　　　　　　　　　　　　","松山１丁目９８５番２　　　　　　　　　　　　　　　　　　　　",0000273000,0000277000,      -1.4,0000000197,0000000000,5,010,012,1,2,07,1,21,3,0080,0,1,0,0,1,1,1,"清瀬　　　　　　　　　　　　　　　　　　",0,00270,05,0,1,8,040,0,00,"  ",1,09701,03,0,00000,00,000,0000000000,       0.0,"店舗兼住宅　　　　　　　　　　　　　","中低層の店舗、事務所等が建ち並ぶ商業地域　　　　　　　　　　　　","                                                                   "
13221,09,001,0,2372,"東京都　　","清瀬市　　　　　　　","　　　　　　　　　　","清瀬　　　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","旭が丘１丁目２４３番３　　　　　　　　　　　　　　　　　　　",0000140000,0000142000,      -1.4,0000000404,0000000000,5,010,015,1,3,03,0,31,7,0080,0,1,0,0,1,1,1,"清瀬　　　　　　　　　　　　　　　　　　",0,02900,08,0,2,6,020,0,00,"  ",1,09702,03,0,00000,00,000,0000000000,       0.0,"工場兼事務所　　　　　　　　　　　　","小規模工場、一般住宅、店舗が混在する工業地域　　　　　　　　　　","                                                                   "
13222,00,001,0,2373,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","学園町２－１５－１９　　　　　　　　　　　　　　　　　　　　　　","学園町２丁目２６番９外　　　　　　　　　　　　　　　　　　　",0000339000,0000340000,      -0.3,0000000297,0000000000,1,010,010,1,4,02,0,31,5,0054,0,1,0,0,1,1,1,"ひばりヶ丘　　　　　　　　　　　　　　　",0,00800,11,0,0,4,008,0,00,"  ",1,09703,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","大中規模の一般住宅が多い閑静な住宅地域　　　　　　　　　　　　　","                                                                   "
13222,00,002,0,2374,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","氷川台２－２４－１１　　　　　　　　　　　　　　　　　　　　　　","氷川台２丁目３８２番２７　　　　　　　　　　　　　　　　　　",0000227000,0000229000,      -0.9,0000000208,0000000000,3,015,010,1,4,02,0,31,4,0060,0,1,0,0,1,1,1,"東久留米　　　　　　　　　　　　　　　　",0,01000,11,0,0,4,008,0,00,"  ",1,09704,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中規模一般住宅が多い区画整然とした住宅地域　　　　　　　　　　　","                                                                   "
13222,00,003,0,2375,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","八幡町２丁目１６３番１７　　　　　　　　　　　　　　　　　　",0000188000,0000191000,      -1.6,0000000146,0000000000,3,015,010,4,8,00,0,31,2,0060,0,1,0,0,1,1,1,"東久留米　　　　　　　　　　　　　　　　",0,02200,13,0,2,6,020,0,00,"  ",1,09705,03,0,00000,00,000,0000000000,       0.0,"空地　　　　　　　　　　　　　　　　","一般住宅のほかアパート等が見られる住宅地域　　　　　　　　　　　","                                                                   "
13222,00,004,0,2376,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","中央町１－１２－７　　　　　　　　　　　　　　　　　　　　　　　","中央町１丁目１１１９番６６外　　　　　　　　　　　　　　　　",0000223000,0000225000,      -0.9,0000000162,0000000000,3,010,012,1,4,02,0,00,1,0040,0,1,0,0,1,1,1,"東久留米　　　　　　　　　　　　　　　　",0,00950,11,0,0,4,008,0,00,"  ",1,09706,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中小規模一般住宅の多い既成住宅地域　　　　　　　　　　　　　　　","                                                                   "
13222,00,005,1,2377,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","新川町１－１２－３　　　　　　　　　　　　　　　　　　　　　　　","新川町１丁目９４番１９　　　　　　　　　　　　　　　　　　　",0000266000,0000268000,      -0.7,0000000115,0000000000,3,010,012,1,4,02,0,31,4,0050,0,1,0,0,1,1,1,"東久留米　　　　　　　　　　　　　　　　",0,00400,11,0,0,4,008,0,00,"  ",1,09707,03,1,13222,00,009,0000266000,       0.0,"住宅　　　　　　　　　　　　　　　　","一般住宅、アパート等が混在する住宅地域　　　　　　　　　　　　　","                                                                   "
13222,00,006,0,2378,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","南沢２－７－４　　　　　　　　　　　　　　　　　　　　　　　　　","南沢２丁目２９７番１９　　　　　　　　　　　　　　　　　　　",0000212000,0000214000,      -0.9,0000000231,0000000000,1,010,010,1,4,03,0,31,5,0040,0,1,0,0,1,1,1,"ひばりヶ丘　　　　　　　　　　　　　　　",0,01300,11,0,0,4,008,0,00,"  ",1,09708,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中規模一般住宅が多く見られる住宅地域　　　　　　　　　　　　　　","                                                                   "
13222,00,007,0,2379,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","浅間町３－２６－１１　　　　　　　　　　　　　　　　　　　　　　","浅間町３丁目３番１１　　　　　　　　　　　　　　　　　　　　",0000310000,0000311000,      -0.3,0000000122,0000000000,3,010,030,1,4,02,0,31,5,0053,0,1,0,0,1,1,1,"ひばりヶ丘　　　　　　　　　　　　　　　",0,00450,11,0,0,4,008,0,00,"  ",1,09709,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中規模一般住宅が多い環境の良い住宅地域　　　　　　　　　　　　　","                                                                   "
13222,00,008,0,2380,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","本町１－１３－１６　　　　　　　　　　　　　　　　　　　　　　　","本町１丁目６０５番７　　　　　　　　　　　　　　　　　　　　",0000281000,0000282000,      -0.4,0000000109,0000000000,3,010,012,1,4,02,0,40,2,0050,0,1,0,0,1,1,1,"東久留米　　　　　　　　　　　　　　　　",0,00300,11,0,0,4,008,0,00,"  ",1,09710,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","一般住宅のほかアパート等も散見される住宅地域　　　　　　　　　　","                                                                   "
13222,00,009,0,2381,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","幸町１－５－１５　　　　　　　　　　　　　　　　　　　　　　　　","幸町１丁目７９７番１３外　　　　　　　　　　　　　　　　　　",0000219000,0000221000,      -0.9,0000000132,0000000000,3,010,012,1,4,02,0,31,3,0050,0,1,0,0,1,1,1,"東久留米　　　　　　　　　　　　　　　　",0,00950,11,0,0,4,008,0,00,"  ",1,09711,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","一般住宅、アパート等が混在する既成住宅地域　　　　　　　　　　　","                                                                   "
13222,00,010,0,2382,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","中央町４－５－６　　　　　　　　　　　　　　　　　　　　　　　　","中央町４丁目１６５８番６　　　　　　　　　　　　　　　　　　",0000189000,0000191000,      -1.0,0000000231,0000000000,3,010,012,1,4,02,0,31,5,0080,0,1,0,0,1,1,1,"ひばりヶ丘　　　　　　　　　　　　　　　",0,02300,11,0,0,4,008,0,00,"  ",1,09712,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中規模一般住宅が多い区画整然とした住宅地域　　　　　　　　　　　","                                                                   "
13222,00,011,1,2383,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","前沢５－２９－２１　　　　　　　　　　　　　　　　　　　　　　　","前沢５丁目２９番２　　　　　　　　　　　　　　　　　　　　　",0000191000,0000194000,      -1.5,0000000264,0000000000,1,010,010,1,4,02,0,31,1,0060,0,1,0,0,1,1,1,"花小金井　　　　　　　　　　　　　　　　",0,02000,11,0,2,6,015,0,00,"  ",1,09713,03,1,13222,00,003,0000193000,      -1.0,"住宅　　　　　　　　　　　　　　　　","中規模一般住宅が多い区画整然とした住宅地域　　　　　　　　　　　","                                                                   "
13222,00,012,0,2384,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","柳窪２－１１－２３　　　　　　　　　　　　　　　　　　　　　　　","柳窪２丁目２４５番４　　　　　　　　　　　　　　　　　　　　",0000172000,0000173000,      -0.6,0000000110,0000000000,3,010,020,1,4,02,0,40,4,0050,0,1,0,0,1,1,1,"小平　　　　　　　　　　　　　　　　　　",0,01500,14,0,2,6,020,0,00,"  ",1,09714,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","一般住宅のほか農地も見られる住宅地域　　　　　　　　　　　　　　","                                                                   "
13222,00,013,0,2385,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","南沢５－１３－２　　　　　　　　　　　　　　　　　　　　　　　　","南沢５丁目１７８９番８　　　　　　　　　　　　　　　　　　　",0000203000,0000205000,      -1.0,0000000216,0000000000,3,010,015,1,6,02,0,31,1,0050,0,1,0,0,1,1,1,"ひばりヶ丘　　　　　　　　　　　　　　　",0,01900,11,0,0,4,008,0,00,"  ",1,09715,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","一般住宅が建ち並ぶ区画整然とした住宅地域　　　　　　　　　　　　","                                                                   "
13222,00,014,0,2386,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","南町４－６－３　　　　　　　　　　　　　　　　　　　　　　　　　","南町４丁目１８２８番１５　　　　　　　　　　　　　　　　　　",0000171000,0000173000,      -1.2,0000000123,0000000000,1,010,010,1,4,02,0,31,4,0050,0,1,0,0,1,1,1,"東久留米　　　　　　　　　　　　　　　　",0,02400,11,0,0,5,010,0,00,"  ",1,09716,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","小規模一般住宅の多い農地に隣接する住宅地域　　　　　　　　　　　","                                                                   "
13222,00,015,0,2387,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","神宝町１－１１－２１　　　　　　　　　　　　　　　　　　　　　　","神宝町１丁目８４番１　　　　　　　　　　　　　　　　　　　　",0000195000,0000197000,      -1.0,0000000168,0000000000,3,010,020,1,4,02,0,31,3,0050,0,1,0,0,1,1,1,"東久留米　　　　　　　　　　　　　　　　",0,01200,11,0,0,4,008,0,00,"  ",1,09717,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中小規模一般住宅が建ち並ぶ住宅地域　　　　　　　　　　　　　　　","                                                                   "
13222,00,016,0,2388,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","下里３－７－１８　　　　　　　　　　　　　　　　　　　　　　　　","下里３丁目８０８番２５　　　　　　　　　　　　　　　　　　　",0000169000,0000171000,      -1.2,0000000100,0000000000,3,010,020,1,4,02,1,40,5,0040,0,1,0,0,1,1,1,"小平　　　　　　　　　　　　　　　　　　",0,02200,11,0,2,6,015,0,00,"  ",1,09718,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","一般住宅が多い住宅団地に近い住宅地域　　　　　　　　　　　　　　","                                                                   "
13222,00,017,0,2389,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","小山３－１０－２４　　　　　　　　　　　　　　　　　　　　　　　","小山３丁目５５４番１１　　　　　　　　　　　　　　　　　　　",0000220000,0000221000,      -0.5,0000000115,0000000000,3,010,012,1,4,02,0,31,4,0060,0,1,0,0,1,1,1,"清瀬　　　　　　　　　　　　　　　　　　",0,00800,11,0,0,4,008,0,00,"  ",1,09719,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中小規模の一般住宅が多い分譲住宅地域　　　　　　　　　　　　　　","                                                                   "
13222,00,018,0,2390,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","滝山７－１６－５　　　　　　　　　　　　　　　　　　　　　　　　","滝山７丁目１６番２４　　　　　　　　　　　　　　　　　　　　",0000191000,0000194000,      -1.5,0000000165,0000000000,3,010,015,1,4,02,0,31,6,0060,0,1,0,0,1,1,1,"花小金井　　　　　　　　　　　　　　　　",0,03100,11,0,2,6,015,0,00,"  ",1,09720,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","一般住宅等が建ち並ぶ区画整然とした住宅地域　　　　　　　　　　　","                                                                   "
13222,00,019,0,2391,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","下里６－５－３２　　　　　　　　　　　　　　　　　　　　　　　　","下里６丁目１５１２番９０　　　　　　　　　　　　　　　　　　",0000152000,0000154000,      -1.3,0000000100,0000000000,1,010,010,1,4,02,0,31,7,0050,0,1,0,0,1,1,1,"清瀬　　　　　　　　　　　　　　　　　　",0,02800,08,0,2,6,020,0,00,"  ",1,09721,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","一般住宅が建ち並ぶ区画整然とした住宅地域　　　　　　　　　　　　","                                                                   "
13222,00,020,0,2392,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","滝山５－１５－５　　　　　　　　　　　　　　　　　　　　　　　　","滝山５丁目１５番６　　　　　　　　　　　　　　　　　　　　　",0000198000,0000201000,      -1.5,0000000264,0000000000,3,010,012,1,4,02,0,31,6,0060,0,1,0,0,1,1,1,"小平　　　　　　　　　　　　　　　　　　",0,01900,11,0,2,6,015,0,00,"  ",1,09722,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中規模一般住宅が建ち並ぶ既成住宅地域　　　　　　　　　　　　　　","                                                                   "
13222,00,021,0,2393,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","小山５－１－３７　　　　　　　　　　　　　　　　　　　　　　　　","小山５丁目１００３番８　　　　　　　　　　　　　　　　　　　",0000212000,0000214000,      -0.9,0000000106,0000000000,3,010,015,1,4,02,0,40,2,0045,0,1,0,0,1,1,1,"清瀬　　　　　　　　　　　　　　　　　　",0,01300,11,0,0,4,008,0,00,"  ",1,09723,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中小規模一般住宅が建ち並ぶ住宅地域　　　　　　　　　　　　　　　","                                                                   "
13222,00,022,0,2394,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","前沢３－１－１７　　　　　　　　　　　　　　　　　　　　　　　　","前沢３丁目１０７６番５　　　　　　　　　　　　　　　　　　　",0000171000,0000173000,      -1.2,0000000120,0000000000,3,010,015,1,4,02,0,40,4,0040,0,1,0,0,1,1,1,"花小金井　　　　　　　　　　　　　　　　",0,02400,08,0,2,6,020,0,00,"  ",1,09724,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","一般住宅、アパートのほか小工場が混在する地域　　　　　　　　　　","                                                                   "
13222,05,001,0,2395,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","東本町５－１　　　　　　　　　　　　　　　　　　　　　　　　　　","東本町６５５番１６　　　　　　　　　　　　　　　　　　　　　",0000373000,0000379000,      -1.6,0000000165,0000000000,3,010,020,1,3,04,0,31,6,0057,0,1,0,0,1,1,1,"東久留米　　　　　　　　　　　　　　　　",0,00160,05,0,1,8,040,0,00,"  ",1,09725,03,0,00000,00,000,0000000000,       0.0,"店舗兼住宅　　　　　　　　　　　　　","中規模の店舗ビルが建ち並ぶ駅前の既成商業地域　　　　　　　　　　","                                                                   "
13222,05,002,0,2396,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","南沢４丁目９１番４７　　　　　　　　　　　　　　　　　　　　",0000209000,0000212000,      -1.4,0000000109,0000000000,3,010,030,1,8,00,0,31,2,0080,0,1,0,5,1,1,1,"ひばりヶ丘　　　　　　　　　　　　　　　",0,01600,04,0,2,8,020,0,00,"  ",1,09726,03,0,00000,00,000,0000000000,       0.0,"建築中　　　　　　　　　　　　　　　","中低層の店舗兼住宅等が建ち並ぶ近隣商業地域　　　　　　　　　　　","                                                                   "
13222,05,003,0,2397,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","本町３－８－１１　　　　　　　　　　　　　　　　　　　　　　　　","本町３丁目８番１外　　　　　　　　　　　　　　　　　　　　　",0000347000,0000352000,      -1.4,0000000980,0000000000,3,010,015,1,3,03,0,21,5,0160,0,1,8,1,1,1,1,"東久留米　　　　　　　　　　　　　　　　",0,00450,04,0,2,8,030,0,00,"  ",1,09727,03,0,00000,00,000,0000000000,       0.0,"店舗兼事務所　　　　　　　　　　　　","店舗、中高層マンション等が混在する商業地域　　　　　　　　　　　","                                                                   "
13222,05,004,0,2398,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","中央町５－１３－２８　　　　　　　　　　　　　　　　　　　　　　","中央町５丁目４５８番９　　　　　　　　　　　　　　　　　　　",0000199000,0000202000,      -1.5,0000000661,0000000000,5,010,010,1,3,02,0,21,3,0160,0,1,0,0,1,1,1,"東久留米　　　　　　　　　　　　　　　　",0,02200,14,0,2,6,020,0,00,"  ",1,09728,03,0,00000,00,000,0000000000,       0.0,"店舗　　　　　　　　　　　　　　　　","店舗、共同住宅等が見られる都道沿いの商業地域　　　　　　　　　　","                                                                   "
13222,09,001,0,2399,"東京都　　","東久留米市　　　　　","　　　　　　　　　　","東久留米　　　　　　","八幡町１－３－２２　　　　　　　　　　　　　　　　　　　　　　　","八幡町１丁目１２６５番１２外　　　　　　　　　　　　　　　　",0000194000,0000196000,      -1.0,0000001068,0000000000,3,010,015,1,3,03,0,31,4,0160,0,1,0,0,0,1,1,"清瀬　　　　　　　　　　　　　　　　　　",0,02100,08,0,2,6,020,0,00,"  ",1,09729,03,0,00000,00,000,0000000000,       0.0,"工場兼事務所　　　　　　　　　　　　","中小工場、倉庫のほか住宅等が混在する地域　　　　　　　　　　　　","                                                                   "
13223,00,001,1,2400,"東京都　　","武蔵村山市　　　　　","　　　　　　　　　　","武蔵村山　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","大南１丁目１５８番１　　　　　　　　　　　　　　　　　　　　",0000153000,0000155000,      -1.3,0000000113,0000000000,5,010,020,1,4,02,0,31,1,0055,0,1,0,0,0,1,1,"武蔵砂川　　　　　　　　　　　　　　　　",0,01000,13,0,2,6,020,0,00,"  ",1,09730,03,1,13223,00,008,0000153000,       0.0,"住宅　　　　　　　　　　　　　　　　","一般住宅、アパート等が混在する住宅地域　　　　　　　　　　　　　","                                                                   "
13223,00,002,0,2401,"東京都　　","武蔵村山市　　　　　","　　　　　　　　　　","武蔵村山　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","中央３丁目１８番６　　　　　　　　　　　　　　　　　　　　　",0000092000,0000094000,      -2.1,0000000214,0000000000,3,010,020,1,4,02,0,31,8,0045,0,1,0,0,0,1,1,"武蔵砂川　　　　　　　　　　　　　　　　",0,03500,11,0,0,4,008,0,00,"  ",1,09731,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","一般住宅のほかに農家住宅も見られる住宅地域　　　　　　　　　　　","                                                                   "
13223,00,003,0,2402,"東京都　　","武蔵村山市　　　　　","　　　　　　　　　　","武蔵村山　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","岸１丁目３５番２　　　　　　　　　　　　　　　　　　　　　　",0000094500,0000096500,      -2.1,0000000256,0000000000,3,010,020,1,4,02,0,31,6,0040,0,1,0,0,0,1,1,"西武立川　　　　　　　　　　　　　　　　",0,05100,11,0,0,4,008,0,00,"  ",1,09732,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","一般住宅、アパート等が混在する住宅地域　　　　　　　　　　　　　","                                                                   "
13223,00,004,0,2403,"東京都　　","武蔵村山市　　　　　","　　　　　　　　　　","武蔵村山　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","学園１丁目８８番１２　　　　　　　　　　　　　　　　　　　　",0000124000,0000126000,      -1.6,0000000113,0000000000,3,010,015,1,4,02,0,31,7,0060,0,1,0,0,0,1,1,"武蔵砂川　　　　　　　　　　　　　　　　",0,02800,11,0,0,4,008,0,00,"  ",1,09733,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","一般住宅の中に農地等も見られる住宅地域　　　　　　　　　　　　　","                                                                   "
13223,00,005,0,2404,"東京都　　","武蔵村山市　　　　　","　　　　　　　　　　","武蔵村山　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","大南２丁目６７番３　　　　　　　　　　　　　　　　　　　　　",0000144000,0000146000,      -1.4,0000000148,0000000000,1,010,010,1,4,02,0,31,1,0055,0,1,0,0,1,1,1,"武蔵砂川　　　　　　　　　　　　　　　　",0,01700,11,0,0,4,008,0,00,"  ",1,09734,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","一般住宅の中に空地等が見られる住宅地域　　　　　　　　　　　　　","                                                                   "
